long,lat,time,code
-122.406337,37.781648,1434503133.0,99886
-8.231144,43.484325,1434503134.0,99937
120.656562,15.325652,1434503138.0,100111
-5.930676,37.294765,1434503148.0,100463
-43.230545,-22.923687,1434503192.0,102201
121.159691,14.022783,1434503193.0,102222
-81.557102,41.564345,1434503233.0,103614
121.187252,14.58104,1434503237.0,103765
-66.064585,18.447178,1434503238.0,103796
-81.688199,41.496557,1434503245.0,104021
-122.430928,37.797636,1434503292.0,105592
121.148117,13.944111,1434503298.0,105758
121.042636,14.330177,1434503310.0,106204
-118.191837,33.77607,1434503320.0,106469
-74.266262,40.509057,1434503320.0,106496
-81.871257,35.1302,1434503325.0,106677
-51.952826,-30.116279,1434503339.0,107195
-82.434732,28.092604,1434503346.0,107454
-80.628634,28.045349,1434503361.0,107987
-71.047102,41.906125,1434503369.0,108287
-118.301877,46.05789,1434503371.0,108360
-71.125558,42.264075,1434503379.0,108722
-119.802242,36.746504,1434503380.0,108766
121.020427,14.707351,1434503380.0,108771
-77.899806,35.708853,1434503387.0,109039
-97.135722,32.687037,1434503387.0,109054
-122.128741,38.319569,1434503387.0,109058
-122.03289,37.977799,1434503392.0,109283
-121.829011,37.241587,1434503393.0,109304
-44.189391,-19.914319,1434503398.0,109528
-120.498691,37.332429,1434503404.0,109791
-109.952516,27.493956,1434503404.0,109812
-122.599007,38.233631,1434503410.0,110073
-81.689552,41.496883,1434503411.0,110082
120.948264,14.429053,1434503414.0,110210
-80.104832,26.31573,1434503423.0,110613
-115.073259,36.138409,1434503436.0,111165
-122.202824,37.750361,1434503438.0,111251
121.008339,14.675849,1434503450.0,111749
124.657271,8.483201,1434503450.0,111758
107.071566,-6.243269,1434503456.0,111962
-87.638504,41.766841,1434503458.0,112069
-121.882665,37.303998,1434503470.0,112599
-121.792102,37.69137,1434503475.0,112820
-73.985512,40.73214,1434503481.0,113083
-89.989325,34.965304,1434503482.0,113133
-103.311992,32.992285,1434503484.0,113243
-95.734739,41.054597,1434503486.0,113299
-78.728575,42.871091,1434503490.0,113450
-122.202069,37.750906,1434503530.0,114878
-121.886757,37.330582,1434503531.0,114916
-51.952849,-30.11613,1434503536.0,115069
-119.805524,36.308843,1434503543.0,115296
-81.5571,41.564368,1434503550.0,115537
-81.689552,41.496883,1434503568.0,116074
-118.018515,34.131967,1434503574.0,116271
123.303074,9.308631,1434503580.0,116400
-95.332241,29.98444,1434503581.0,116409
-121.826823,37.325353,1434503612.0,117221
-61.444819,10.648125,1434503618.0,117385
-81.689552,41.496883,1434503641.0,117929
-118.147743,34.673309,1434503650.0,118163
123.439041,7.826424,1434503677.0,118757
-91.653664,42.055682,1434503680.0,118816
-81.55707,41.564374,1434503695.0,119118
123.774758,10.240325,1434503702.0,119301
-71.048675,41.90846,1434503714.0,119589
-115.179296,36.104874,1434503719.0,119700
121.310045,14.023184,1434503728.0,119921
-122.435822,37.797279,1434503736.0,120109
-46.180593,-23.542138,1434503759.0,120662
-79.515502,43.704188,1434503761.0,120708
-3.784583,40.287912,1434503765.0,120802
-15.393773,27.993486,1434503765.0,120820
-80.628634,28.045349,1434503774.0,121027
-86.3226,39.738893,1434503777.0,121110
-90.016589,29.974456,1434503781.0,121191
-122.406645,37.784663,1434503794.0,121499
-89.869183,35.232184,1434503801.0,121625
-122.052122,37.630181,1434503806.0,121734
120.997278,14.274852,1434503819.0,121970
122.824282,10.459606,1434503823.0,122034
-77.376681,39.037284,1434503825.0,122083
-61.444823,10.648112,1434503829.0,122158
-122.414876,37.786783,1434503833.0,122220
-122.502063,37.753818,1434503835.0,122275
-122.414876,37.786783,1434503836.0,122281
-122.408649,37.803725,1434503836.0,122293
-86.774753,36.159713,1434503863.0,122799
-83.615296,42.185123,1434503876.0,123016
-8.47806,51.899961,1434503882.0,123099
-121.919104,37.800287,1434503898.0,123385
-73.980769,40.688758,1434503901.0,123449
30.334896,40.74084,1434503907.0,123556
-117.155878,32.825265,1434503917.0,123751
-77.328076,38.562887,1434503919.0,123789
-97.135844,32.686706,1434503930.0,124004
106.79809,-6.22696,1434503952.0,124516
-87.620552,41.859139,1434503955.0,124577
120.963172,14.620496,1434503958.0,124651
-97.918085,29.894344,1434504002.0,125443
-96.861656,32.999689,1434504001.0,125444
120.963186,14.620475,1434504050.0,126429
-84.163321,33.447299,1434504061.0,126665
-81.472463,28.509962,1434504076.0,126955
-74.089422,40.886127,1434504081.0,127042
-85.428012,41.795849,1434504096.0,127420
-95.394746,29.918215,1434504203.0,130571
-122.266388,37.81126,1434504207.0,130689
-85.696525,38.083486,1434504208.0,130714
-77.975221,39.209826,1434504211.0,130814
-122.479179,37.675505,1434504223.0,131112
-81.689552,41.496883,1434504225.0,131182
-85.696847,38.095081,1434504227.0,131224
121.128003,14.257746,1434504237.0,131470
121.053454,14.501446,1434504245.0,131704
-97.135789,32.686987,1434504248.0,131800
-81.724661,25.970158,1434504262.0,132110
-122.202824,37.750361,1434504272.0,132345
-86.781232,33.461838,1434504305.0,133060
-79.951088,40.451,1434504312.0,133256
-81.557074,41.564391,1434504313.0,133260
-122.202824,37.750361,1434504314.0,133288
-79.661086,34.958858,1434504315.0,133314
-82.788169,27.904349,1434504327.0,133531
-81.557062,41.564384,1434504332.0,133639
-84.406748,33.52754,1434504341.0,133788
-122.940443,45.518705,1434504347.0,133913
-95.395142,29.743429,1434504348.0,133917
-122.202786,37.750544,1434504368.0,134492
-81.779637,32.413731,1434504368.0,134508
-122.714842,38.440182,1434504375.0,134784
-122.202786,37.750544,1434504378.0,134875
-58.562489,-34.609593,1434504381.0,134990
120.963182,14.620485,1434504382.0,135034
121.998479,18.259738,1434504385.0,135127
120.963182,14.620485,1434504386.0,135158
-118.314948,34.161538,1434504392.0,135357
-78.171388,39.103429,1434504404.0,135764
-122.409081,37.789021,1434504405.0,135806
-58.409458,-34.718016,1434504424.0,136406
-74.076263,4.641751,1434504426.0,136475
123.85829,10.28747,1434504427.0,136493
-118.383741,34.024098,1434504431.0,136633
-84.075607,43.420927,1434504433.0,136695
-79.383179,43.650879,1434504434.0,136711
-80.176076,25.911218,1434504449.0,137138
-82.321659,27.92333,1434504461.0,137477
-122.940215,45.518695,1434504472.0,137738
-91.831022,30.310086,1434504482.0,137972
122.538402,10.71435,1434504482.0,137977
-58.562489,-34.609593,1434504485.0,138041
-56.443993,-25.779822,1434504504.0,138489
-79.853081,43.190114,1434504509.0,138634
-104.97618,39.665621,1434504519.0,138861
-71.424695,41.862866,1434504520.0,138874
-79.18264,43.806835,1434504525.0,138976
-121.365886,36.842106,1434504531.0,139076
-122.940458,45.518641,1434504532.0,139113
-117.160997,32.71155,1434504533.0,139127
-66.624361,10.464254,1434504536.0,139174
120.96035,14.42538,1434504543.0,139323
-78.442627,-0.096688,1434504569.0,140307
-2.002978,51.434713,1434504581.0,140858
-122.202786,37.750544,1434504582.0,140909
-117.160995,32.711747,1434504601.0,141828
-122.202786,37.750544,1434504603.0,141903
-81.28241,28.791639,1434504607.0,142105
-118.203839,33.991493,1434504607.0,142107
-122.241602,38.083993,1434504620.0,142811
-74.640944,40.136891,1434504639.0,143772
-99.889214,16.875122,1434504643.0,143962
-87.676348,41.832902,1434504646.0,144136
-79.952443,34.442951,1434504647.0,144214
-98.11168,26.193501,1434504648.0,144251
-84.452752,39.138948,1434504651.0,144403
-88.44213,42.597354,1434504653.0,144533
0.3886,46.56601,1434504676.0,145664
-97.777211,30.459543,1434504688.0,146285
106.79497,-6.23975,1434504694.0,146586
-58.562489,-34.609593,1434504695.0,146641
-78.442576,-0.096674,1434504696.0,146722
-111.939774,33.424225,1434504706.0,147212
-95.981328,41.30115,1434504716.0,147697
-70.699128,19.416946,1434504725.0,148168
120.963164,14.620468,1434504728.0,148277
-81.865079,41.321023,1434504735.0,148645
-76.848712,40.238113,1434504738.0,148824
-4.105243,40.942726,1434504748.0,149263
-80.903055,33.672497,1434504782.0,150856
-79.864309,-2.140872,1434504785.0,150990
120.994942,14.628724,1434504795.0,151425
-122.94044,45.51864,1434504817.0,152303
-81.557097,41.564382,1434504827.0,152722
-122.203071,37.750182,1434504837.0,153099
-122.212311,37.797188,1434504844.0,153324
-121.490548,38.569842,1434504847.0,153421
